codigo,fecha,maquina,casino,in,out,jackpot,billetero
2264,2025-05-23,64,7,5721,4971,5495,3879
2265,2025-05-23,65,7,5359,5285,5434,6061
2266,2025-05-23,66,7,5114,5535,7358,4953
2267,2025-05-23,67,7,5528,5395,4615,4682
2268,2025-05-23,68,7,5595,5352,5243,5930
2269,2025-05-23,69,7,5333,6161,4334,6117
2270,2025-05-23,70,7,5292,6969,4686,5989
2271,2025-05-23,71,8,4780,5267,5740,4438
2272,2025-05-23,72,8,6302,5196,5351,5726
2273,2025-05-23,73,8,5396,6126,5420,4868
2274,2025-05-23,74,8,5731,4386,6446,6053
2275,2025-05-23,75,8,5956,5990,4883,4044
2276,2025-05-23,76,8,5429,5954,6864,5545
2277,2025-05-23,77,8,5882,4912,5550,5503
2278,2025-05-23,78,8,5278,4767,6098,6321
2279,2025-05-23,79,8,5077,4621,5817,5671
2280,2025-05-23,80,8,6109,5705,5808,6239
2281,2025-05-23,81,9,4450,4185,4755,4775
2282,2025-05-23,82,9,6094,5992,6594,5525
2283,2025-05-23,83,9,6063,5806,4002,5464
2284,2025-05-23,84,9,5894,5811,4947,5505
2285,2025-05-23,85,9,5012,5924,6478,4976
2286,2025-05-23,86,9,5672,5143,6443,4768
2287,2025-05-23,87,9,5408,5239,5175,5667
2288,2025-05-23,88,9,141,103,272,488
2289,2025-05-23,89,9,5313,6641,6287,6414
2290,2025-05-23,90,9,4813,4644,6234,5570
2291,2025-05-23,91,10,5283,6663,5967,5907
2292,2025-05-23,92,10,4394,5900,5755,6221
2293,2025-05-23,93,10,5705,6558,5327,6203
2294,2025-05-23,94,10,6130,5552,6475,5527
2295,2025-05-23,95,10,6876,5115,5714,5117
2296,2025-05-23,96,10,5610,6302,5776,5491
2297,2025-05-23,97,10,5202,5636,6076,5467
2298,2025-05-23,98,10,4223,4249,5198,4721
2299,2025-05-23,99,10,5122,6415,5273,6199
2300,2025-05-23,100,10,0,0,0,0
2301,2025-05-24,1,1,6786,5869,5504,5457
2302,2025-05-24,2,1,5062,6623,4371,5767
2303,2025-05-24,3,1,5949,7676,5550,5205
2304,2025-05-24,4,1,5975,5202,5650,5578
2305,2025-05-24,5,1,2155,2768,3936,4107
2306,2025-05-24,6,1,5749,6236,6467,5395
2307,2025-05-24,7,1,5895,7516,6441,6001
2308,2025-05-24,8,1,5444,6172,5958,5558
2309,2025-05-24,9,1,5308,5858,6733,5706
2310,2025-05-24,10,1,4701,6558,5666,5435
2311,2025-05-24,11,2,6036,6331,6425,7045
2312,2025-05-24,12,2,6761,4765,5554,5892
2313,2025-05-24,13,2,6448,5655,4121,5822
2314,2025-05-24,14,2,5315,6206,4934,5721
2315,2025-05-24,15,2,5470,5519,5290,6004
2316,2025-05-24,16,2,4921,5739,4967,6438
2317,2025-05-24,17,2,6347,6050,6747,4993
2318,2025-05-24,18,2,5648,5172,5557,6543
2319,2025-05-24,19,2,5350,5161,6080,5482
2320,2025-05-24,20,2,6084,5136,4871,5500
2321,2025-05-24,21,3,7250,5610,5221,6897
2322,2025-05-24,22,3,4658,6485,5933,5652
2323,2025-05-24,23,3,5735,5442,6149,5335
2324,2025-05-24,24,3,4843,5920,5855,7229
2325,2025-05-24,25,3,0,0,0,0
2326,2025-05-24,26,3,5804,6343,6524,4120
2327,2025-05-24,27,3,7398,6244,5611,5371
2328,2025-05-24,28,3,3555,2584,2861,2267
2329,2025-05-24,29,3,6301,5746,6227,6683
2330,2025-05-24,30,3,5117,5809,4440,4792
2331,2025-05-24,31,4,7039,6566,4696,5241
2332,2025-05-24,32,4,4970,5886,6383,5410
2333,2025-05-24,33,4,5056,4912,6315,5377
2334,2025-05-24,34,4,6384,4533,5460,5651
2335,2025-05-24,35,4,4902,6201,5950,5128
2336,2025-05-24,36,4,5441,6076,4835,4318
2337,2025-05-24,37,4,4212,3992,5263,3558
2338,2025-05-24,38,4,0,0,0,0
2339,2025-05-24,39,4,5673,6564,5922,4953
2340,2025-05-24,40,4,6928,4818,5844,5591
2341,2025-05-24,41,5,5028,5744,4818,4540
2342,2025-05-24,42,5,6379,6617,5299,6336
2343,2025-05-24,43,5,0,0,0,0
2344,2025-05-24,44,5,6864,5772,5606,6478
2345,2025-05-24,45,5,0,0,0,0
2346,2025-05-24,46,5,5961,6284,6439,4459
2347,2025-05-24,47,5,5837,4981,5723,5945
2348,2025-05-24,48,5,6449,4264,5391,5664
2349,2025-05-24,49,5,5593,6400,5792,6283
2350,2025-05-24,50,5,5877,5085,4912,5821
2351,2025-05-24,51,6,4576,4664,5940,4756
2352,2025-05-24,52,6,6033,4667,5670,4445
2353,2025-05-24,53,6,5534,4545,4642,3902
2354,2025-05-24,54,6,6160,5980,5182,4457
2355,2025-05-24,55,6,5567,5196,5131,5179
2356,2025-05-24,56,6,5249,5778,5828,5028
2357,2025-05-24,57,6,6035,4823,5963,5134
2358,2025-05-24,58,6,6288,5879,6110,5790
2359,2025-05-24,59,6,6374,5284,6227,4754
2360,2025-05-24,60,6,6035,4694,5040,5638
2361,2025-05-24,61,7,4277,5399,4016,3504
2362,2025-05-24,62,7,5937,5737,6111,4774
2363,2025-05-24,63,7,1426,1050,1255,933
2364,2025-05-24,64,7,6183,5149,5901,4105
2365,2025-05-24,65,7,5478,5638,5562,6242
2366,2025-05-24,66,7,0,0,0,0
2367,2025-05-24,67,7,5684,5424,4663,4796
2368,2025-05-24,68,7,0,0,0,0
2369,2025-05-24,69,7,5785,6558,4622,6510
2370,2025-05-24,70,7,5720,7297,4915,6414
2371,2025-05-24,71,8,5026,5480,5840,4742
2372,2025-05-24,72,8,6369,5559,5673,5882
2373,2025-05-24,73,8,5767,6186,5649,4885
2374,2025-05-24,74,8,6062,4864,6808,6490
2375,2025-05-24,75,8,6287,6316,5258,4108
2376,2025-05-24,76,8,5537,6211,6919,5913
2377,2025-05-24,77,8,5927,5392,5775,5648
2378,2025-05-24,78,8,5478,5174,6559,6322
2379,2025-05-24,79,8,5195,4684,6153,5911
2380,2025-05-24,80,8,6515,5884,6246,6569
2381,2025-05-24,81,9,4806,4480,4803,4998
2382,2025-05-24,82,9,6105,5997,6713,5835
2383,2025-05-24,83,9,6532,6100,4242,5845
2384,2025-05-24,84,9,6105,6190,5194,5533
2385,2025-05-24,85,9,5479,6402,6939,5014
2386,2025-05-24,86,9,5680,5564,6526,4772
2387,2025-05-24,87,9,5876,5686,5210,5761
2388,2025-05-24,88,9,216,170,296,969
2389,2025-05-24,89,9,5325,7058,6756,6793
2390,2025-05-24,90,9,0,0,0,0
2391,2025-05-24,91,10,0,0,0,0
2392,2025-05-24,92,10,4860,6355,5853,6562
2393,2025-05-24,93,10,6086,6923,5824,6246
2394,2025-05-24,94,10,0,0,0,0
2395,2025-05-24,95,10,6996,5251,5736,5237
2396,2025-05-24,96,10,5643,6571,6273,5523
2397,2025-05-24,97,10,5304,5936,6408,5931
2398,2025-05-24,98,10,4320,4609,5443,5096
2399,2025-05-24,99,10,5406,6739,5597,6428
2400,2025-05-24,100,10,0,0,0,0
2401,2025-05-25,1,1,7184,6336,5921,5750
2402,2025-05-25,2,1,5106,6811,4491,6154
2403,2025-05-25,3,1,6348,8021,5775,5378
2404,2025-05-25,4,1,6009,5379,5661,5755
2405,2025-05-25,5,1,2434,2969,4250,4385
2406,2025-05-25,6,1,6115,6237,6727,5744
2407,2025-05-25,7,1,5972,7523,6495,6028
2408,2025-05-25,8,1,0,0,0,0
2409,2025-05-25,9,1,5455,5920,6964,6201
2410,2025-05-25,10,1,4839,7044,5671,5713
2411,2025-05-25,11,2,6448,6402,6598,7344
2412,2025-05-25,12,2,0,0,0,0
2413,2025-05-25,13,2,6945,6045,4308,6213
2414,2025-05-25,14,2,5696,6654,5169,6149
2415,2025-05-25,15,2,5925,5858,5663,6083
2416,2025-05-25,16,2,5258,5823,5052,6526
2417,2025-05-25,17,2,6382,6405,7154,5005
2418,2025-05-25,18,2,5688,5439,5585,7027
2419,2025-05-25,19,2,5811,5414,6463,5716
2420,2025-05-25,20,2,6275,5234,4882,5856
2421,2025-05-25,21,3,7718,5670,5665,6989
2422,2025-05-25,22,3,4934,6617,6236,5774
2423,2025-05-25,23,3,5807,5624,6292,5749
2424,2025-05-25,24,3,4875,5932,6342,7579
2425,2025-05-25,25,3,6059,6552,6762,6797
2426,2025-05-25,26,3,6106,6547,6689,4386
2427,2025-05-25,27,3,7486,6388,5666,5418
2428,2025-05-25,28,3,3991,2789,3273,2641
2429,2025-05-25,29,3,6649,6199,6638,6894
2430,2025-05-25,30,3,5143,6002,4511,4890
2431,2025-05-25,31,4,7429,6872,4892,5484
2432,2025-05-25,32,4,5315,6023,6420,5759
2433,2025-05-25,33,4,5331,5292,6421,5677
2434,2025-05-25,34,4,6446,4665,5724,5917
2435,2025-05-25,35,4,4965,6566,6214,5230
2436,2025-05-25,36,4,5926,6512,5201,4633
2437,2025-05-25,37,4,4565,4409,5700,3914
2438,2025-05-25,38,4,0,0,0,0
2439,2025-05-25,39,4,5816,6754,6048,5045
2440,2025-05-25,40,4,7136,4925,6277,5916
2441,2025-05-25,41,5,5238,5978,4833,4781
2442,2025-05-25,42,5,6827,6693,5695,6577
2443,2025-05-25,43,5,6583,6467,6158,5489
2444,2025-05-25,44,5,6952,6106,6038,6916
2445,2025-05-25,45,5,6181,6072,5601,5686
2446,2025-05-25,46,5,6176,6452,6672,4918
2447,2025-05-25,47,5,5856,5374,6129,6379
2448,2025-05-25,48,5,6474,4320,5423,6057
2449,2025-05-25,49,5,5978,6414,5983,6511
2450,2025-05-25,50,5,5896,5306,5372,5838
2451,2025-05-25,51,6,5012,4667,6304,5053
2452,2025-05-25,52,6,6184,5056,5952,4524
2453,2025-05-25,53,6,5578,4811,4689,4385
2454,2025-05-25,54,6,6404,6368,5626,4512
2455,2025-05-25,55,6,5574,5663,5423,5485
2456,2025-05-25,56,6,5313,6043,5950,5182
2457,2025-05-25,57,6,6219,4940,6010,5175
2458,2025-05-25,58,6,6654,5927,6395,5897
2459,2025-05-25,59,6,6383,5366,6494,4972
2460,2025-05-25,60,6,6410,4982,5113,5753
2461,2025-05-25,61,7,4491,5452,4323,3901
2462,2025-05-25,62,7,0,0,0,0
2463,2025-05-25,63,7,0,0,0,0
2464,2025-05-25,64,7,6393,5613,6129,4581
2465,2025-05-25,65,7,5604,5783,5761,6591
2466,2025-05-25,66,7,5434,5765,7858,5400
2467,2025-05-25,67,7,5919,5831,4782,4828
2468,2025-05-25,68,7,5627,5382,5641,6313
2469,2025-05-25,69,7,6075,7032,4661,6941
2470,2025-05-25,70,7,5755,7479,5194,6424
2471,2025-05-25,71,8,5226,5915,6203,5077
2472,2025-05-25,72,8,6855,5701,5941,5968
2473,2025-05-25,73,8,6141,6542,5912,5308
2474,2025-05-25,74,8,6539,5053,6959,6728
2475,2025-05-25,75,8,6311,6546,5589,4340
2476,2025-05-25,76,8,5988,6544,7306,6371
2477,2025-05-25,77,8,6093,5635,5829,6026
2478,2025-05-25,78,8,5722,5230,6622,6822
2479,2025-05-25,79,8,5487,4701,6209,6125
2480,2025-05-25,80,8,6972,6120,6452,6779
2481,2025-05-25,81,9,4884,4949,5171,5239
2482,2025-05-25,82,9,6259,6137,6775,6118
2483,2025-05-25,83,9,6593,6599,4509,6342
2484,2025-05-25,84,9,6506,6200,5587,5906
2485,2025-05-25,85,9,5744,6600,7128,5326
2486,2025-05-25,86,9,5851,5750,7017,4833
2487,2025-05-25,87,9,6222,5702,5303,6194
2488,2025-05-25,88,9,251,423,769,1292
2489,2025-05-25,89,9,5692,7536,7201,7198
2490,2025-05-25,90,9,5281,5051,6398,5696
2491,2025-05-25,91,10,5770,7050,6426,6393
2492,2025-05-25,92,10,5052,6475,6273,6696
2493,2025-05-25,93,10,6217,7072,6261,6576
2494,2025-05-25,94,10,6387,5982,6786,5791
2495,2025-05-25,95,10,7044,5735,5860,5722
2496,2025-05-25,96,10,5886,6805,6749,5759
2497,2025-05-25,97,10,5605,6258,6477,6373
2498,2025-05-25,98,10,4661,4971,5655,5517
2499,2025-05-25,99,10,5834,7050,5657,6907
2500,2025-05-25,100,10,429,340,439,342
2501,2025-05-26,1,1,7402,6658,5936,6066
2502,2025-05-26,2,1,5330,6949,4805,6423
2503,2025-05-26,3,1,6369,8295,5848,5622
2504,2025-05-26,4,1,6425,5456,5974,5930
2505,2025-05-26,5,1,2615,3190,4440,4429
2506,2025-05-26,6,1,6469,6287,7179,5820
2507,2025-05-26,7,1,6351,7879,6928,6049
2508,2025-05-26,8,1,5804,6531,6264,5575
2509,2025-05-26,9,1,5724,5998,7131,6579
2510,2025-05-26,10,1,5150,7391,6133,5899
2511,2025-05-26,11,2,6758,6449,6854,7600
2512,2025-05-26,12,2,7086,4868,5639,6258
2513,2025-05-26,13,2,7409,6305,4538,6693
2514,2025-05-26,14,2,5828,6826,5326,6413
2515,2025-05-26,15,2,5967,6182,6074,6203
2516,2025-05-26,16,2,5356,5996,5540,6578
2517,2025-05-26,17,2,6666,6690,7600,5265
2518,2025-05-26,18,2,6055,5825,6065,7302
2519,2025-05-26,19,2,5948,5743,6677,5928
2520,2025-05-26,20,2,6330,5313,5182,6219
2521,2025-05-26,21,3,8124,6109,6029,7171
2522,2025-05-26,22,3,5216,6725,6314,6274
2523,2025-05-26,23,3,5889,6003,6613,5933
2524,2025-05-26,24,3,5056,6222,6758,7698
2525,2025-05-26,25,3,6090,6806,6939,7008
2526,2025-05-26,26,3,6192,6573,7157,4857
2527,2025-05-26,27,3,7794,6754,5706,5809
2528,2025-05-26,28,3,0,0,0,0
2529,2025-05-26,29,3,6674,6567,7057,7282
2530,2025-05-26,30,3,5285,6157,4712,5118
2531,2025-05-26,31,4,7572,7036,4903,5857
2532,2025-05-26,32,4,5433,6223,6635,6139
2533,2025-05-26,33,4,5442,5426,6536,5830
2534,2025-05-26,34,4,6708,4924,5832,6000
2535,2025-05-26,35,4,5078,6639,6233,5258
2536,2025-05-26,36,4,6247,6528,5500,5050
2537,2025-05-26,37,4,0,0,0,0
2538,2025-05-26,38,4,96,360,128,59
2539,2025-05-26,39,4,6144,7200,6307,5101
2540,2025-05-26,40,4,7407,4932,6750,6343
2541,2025-05-26,41,5,5382,6281,5136,5064
2542,2025-05-26,42,5,7313,6696,6015,7053
2543,2025-05-26,43,5,6608,6557,6204,5657
2544,2025-05-26,44,5,7180,6542,6113,7140
2545,2025-05-26,45,5,6523,6141,5603,6154
2546,2025-05-26,46,5,6411,6570,6926,5164
2547,2025-05-26,47,5,5919,5599,6606,6505
2548,2025-05-26,48,5,6608,4806,5532,6344
2549,2025-05-26,49,5,5980,6609,6090,6608
2550,2025-05-26,50,5,6280,5457,5721,6169
2551,2025-05-26,51,6,5131,4683,6305,5478
2552,2025-05-26,52,6,6654,5259,6384,4994
2553,2025-05-26,53,6,5682,5045,5159,4535
2554,2025-05-26,54,6,6567,6653,6098,4872
2555,2025-05-26,55,6,5723,5848,5593,5887
2556,2025-05-26,56,6,5621,6512,6143,5585
2557,2025-05-26,57,6,6497,5378,6482,5516
2558,2025-05-26,58,6,6891,6061,6698,6078
2559,2025-05-26,59,6,6851,5367,6631,5384
2560,2025-05-26,60,6,6742,5233,5280,6060
2561,2025-05-26,61,7,4596,5470,4756,4293
2562,2025-05-26,62,7,5953,6132,6578,4798
2563,2025-05-26,63,7,1753,1296,1514,1038
2564,2025-05-26,64,7,6717,5839,6175,4741
2565,2025-05-26,65,7,5723,5989,5939,6878
2566,2025-05-26,66,7,5648,5867,7931,5404
2567,2025-05-26,67,7,6186,6282,5211,5186
2568,2025-05-26,68,7,5720,5565,5939,6342
2569,2025-05-26,69,7,0,0,0,0
2570,2025-05-26,70,7,6030,7624,5507,6476
2571,2025-05-26,71,8,5254,6267,6670,5527
2572,2025-05-26,72,8,7066,6146,5962,6167
2573,2025-05-26,73,8,6443,6862,6176,5424
2574,2025-05-26,74,8,6661,5210,7050,6895
2575,2025-05-26,75,8,6548,6740,5771,4356
2576,2025-05-26,76,8,6246,6802,7716,6458
2577,2025-05-26,77,8,6237,5850,6299,6469
2578,2025-05-26,78,8,5797,5642,6763,7278
2579,2025-05-26,79,8,5794,4735,6609,6465
2580,2025-05-26,80,8,7435,6269,6779,6847
2581,2025-05-26,81,9,5369,5320,5456,5552
2582,2025-05-26,82,9,6410,6384,6875,6497
2583,2025-05-26,83,9,6870,6684,4516,6696
2584,2025-05-26,84,9,6902,6474,6030,6212
2585,2025-05-26,85,9,5849,6631,7544,5711
2586,2025-05-26,86,9,5854,5987,7450,5103
2587,2025-05-26,87,9,0,0,0,0
2588,2025-05-26,88,9,431,711,1040,1737
2589,2025-05-26,89,9,5896,7677,7608,7657
2590,2025-05-26,90,9,5304,5116,6555,5721
2591,2025-05-26,91,10,0,0,0,0
2592,2025-05-26,92,10,5503,6763,6621,6867
2593,2025-05-26,93,10,6525,7394,6456,6599
2594,2025-05-26,94,10,6805,6010,7199,6150
2595,2025-05-26,95,10,7305,5878,5990,5753
2596,2025-05-26,96,10,6146,7270,7011,6233
2597,2025-05-26,97,10,5743,6410,6624,6557
2598,2025-05-26,98,10,0,0,0,0
2599,2025-05-26,99,10,6201,7259,5672,7153
2600,2025-05-26,100,10,693,430,763,454
2601,2025-05-27,1,1,7457,6798,6382,6291
2602,2025-05-27,2,1,5800,6996,4988,6611
2603,2025-05-27,3,1,6686,8661,6263,5982
2604,2025-05-27,4,1,6796,5818,6046,6038
2605,2025-05-27,5,1,2940,3433,4864,4460
2606,2025-05-27,6,1,6957,6670,7287,6170
2607,2025-05-27,7,1,6433,8142,7035,6415
2608,2025-05-27,8,1,5817,6569,6284,5864
2609,2025-05-27,9,1,6166,6223,7435,6790
2610,2025-05-27,10,1,5516,7767,6353,6370
2611,2025-05-27,11,2,7196,6949,7202,8097
2612,2025-05-27,12,2,7229,5220,5838,6307
2613,2025-05-27,13,2,7891,6311,4791,6980
2614,2025-05-27,14,2,6063,7271,5625,6913
2615,2025-05-27,15,2,6319,6437,6262,6359
2616,2025-05-27,16,2,5431,6420,5960,6761
2617,2025-05-27,17,2,6889,7094,7798,5705
2618,2025-05-27,18,2,6139,6155,6270,7675
2619,2025-05-27,19,2,6348,5939,6749,6416
2620,2025-05-27,20,2,6643,5598,5523,6630
2621,2025-05-27,21,3,8214,6521,6477,7345
2622,2025-05-27,22,3,5676,7186,6699,6478
2623,2025-05-27,23,3,6124,6377,7006,6229
2624,2025-05-27,24,3,5121,6613,6978,7991
2625,2025-05-27,25,3,6496,6855,7314,7326
2626,2025-05-27,26,3,6442,7048,7486,5002
2627,2025-05-27,27,3,7893,6984,6183,6037
2628,2025-05-27,28,3,4417,2889,3637,2671
2629,2025-05-27,29,3,6934,6729,7324,7332
2630,2025-05-27,30,3,5524,6602,5120,5267
2631,2025-05-27,31,4,7907,7283,5111,6136
2632,2025-05-27,32,4,5714,6506,6742,6605
2633,2025-05-27,33,4,5925,5513,6556,5980
2634,2025-05-27,34,4,6784,5087,5870,6066
2635,2025-05-27,35,4,5361,6682,6275,5327
2636,2025-05-27,36,4,6427,6997,5786,5151
2637,2025-05-27,37,4,4963,4860,6107,4102
2638,2025-05-27,38,4,98,395,626,370
2639,2025-05-27,39,4,6366,7410,6389,5540
2640,2025-05-27,40,4,0,0,0,0
2641,2025-05-27,41,5,5535,6303,5478,5270
2642,2025-05-27,42,5,0,0,0,0
2643,2025-05-27,43,5,6659,7041,6693,6086
2644,2025-05-27,44,5,7238,6595,6421,7319
2645,2025-05-27,45,5,6979,6271,5951,6315
2646,2025-05-27,46,5,6680,6931,7037,5421
2647,2025-05-27,47,5,6293,5666,6793,6870
2648,2025-05-27,48,5,7081,4813,5885,6658
2649,2025-05-27,49,5,6182,6781,6383,6629
2650,2025-05-27,50,5,6602,5777,6116,6664
2651,2025-05-27,51,6,5619,4975,6494,5788
2652,2025-05-27,52,6,6770,5398,6389,5229
2653,2025-05-27,53,6,5877,5387,5425,4853
2654,2025-05-27,54,6,6830,7044,6552,5266
2655,2025-05-27,55,6,5939,6302,5876,6379
2656,2025-05-27,56,6,5741,6864,6533,5811
2657,2025-05-27,57,6,6596,5558,6563,5810
2658,2025-05-27,58,6,7339,6068,7074,6108
2659,2025-05-27,59,6,6853,5583,6960,5784
2660,2025-05-27,60,6,7025,5497,5586,6521
2661,2025-05-27,61,7,5093,5805,4835,4408
2662,2025-05-27,62,7,6037,6480,6836,4972
2663,2025-05-27,63,7,2070,1676,1989,1455
2664,2025-05-27,64,7,6801,5877,6591,4923
2665,2025-05-27,65,7,5868,6326,6260,7309
2666,2025-05-27,66,7,5731,6209,8118,5438
2667,2025-05-27,67,7,6485,6655,5271,5570
2668,2025-05-27,68,7,5830,6039,6389,6679
2669,2025-05-27,69,7,6399,7155,4846,7416
2670,2025-05-27,70,7,6526,7742,5692,6814
2671,2025-05-27,71,8,5709,6385,7116,5807
2672,2025-05-27,72,8,7130,6361,6289,6450
2673,2025-05-27,73,8,6626,6954,6587,5768
2674,2025-05-27,74,8,7113,5586,7051,7110
2675,2025-05-27,75,8,6940,7095,6037,4766
2676,2025-05-27,76,8,6574,7283,7727,6669
2677,2025-05-27,77,8,6703,6029,6753,6611
2678,2025-05-27,78,8,5879,6116,6769,7446
2679,2025-05-27,79,8,6090,4774,7025,6864
2680,2025-05-27,80,8,7755,6607,7029,7287
2681,2025-05-27,81,9,5502,5688,5652,5560
2682,2025-05-27,82,9,6833,6505,7345,6643
2683,2025-05-27,83,9,7171,7101,4848,7185
2684,2025-05-27,84,9,7362,6885,6270,6578
2685,2025-05-27,85,9,5929,6829,7896,6101
2686,2025-05-27,86,9,6091,6097,7586,5364
2687,2025-05-27,87,9,6612,5745,5412,6361
2688,2025-05-27,88,9,581,970,1461,1997
2689,2025-05-27,89,9,6012,7838,8040,7783
2690,2025-05-27,90,9,5585,5606,6849,5736
2691,2025-05-27,91,10,6197,7506,6857,6501
2692,2025-05-27,92,10,5853,7210,6752,7341
2693,2025-05-27,93,10,6900,7753,6677,6663
2694,2025-05-27,94,10,7151,6498,7643,6175
2695,2025-05-27,95,10,7513,6327,6208,5756
2696,2025-05-27,96,10,6246,7384,7291,6253
2697,2025-05-27,97,10,5800,6849,6705,6808
2698,2025-05-27,98,10,4678,5315,6102,5935
2699,2025-05-27,99,10,6238,7724,5973,7183
2700,2025-05-27,100,10,1143,862,1222,772
2701,2025-05-28,1,1,7509,7010,6626,6724
2702,2025-05-28,2,1,6287,7190,5075,6962
2703,2025-05-28,3,1,6725,9124,6611,6303
2704,2025-05-28,4,1,7169,6261,6226,6042
2705,2025-05-28,5,1,3214,3762,5119,4550
2706,2025-05-28,6,1,7253,6725,7299,6358
2707,2025-05-28,7,1,6910,8271,7084,6801
2708,2025-05-28,8,1,6017,6583,6443,6226
2709,2025-05-28,9,1,6219,6513,7702,6928
2710,2025-05-28,10,1,5710,7844,6469,6617
2711,2025-05-28,11,2,0,0,0,0
2712,2025-05-28,12,2,7549,5230,6080,6608
2713,2025-05-28,13,2,7970,6694,4900,7322
2714,2025-05-28,14,2,6561,7682,5939,6919
2715,2025-05-28,15,2,6337,6788,6672,6606
2716,2025-05-28,16,2,5699,6893,5976,6954
2717,2025-05-28,17,2,7014,7358,8162,5754
2718,2025-05-28,18,2,6523,6176,6381,8173
2719,2025-05-28,19,2,6509,6434,7074,6624
2720,2025-05-28,20,2,6718,6021,5837,6849
2721,2025-05-28,21,3,8521,6996,6755,7676
2722,2025-05-28,22,3,6082,7350,6746,6637
2723,2025-05-28,23,3,6392,6721,7381,6568
2724,2025-05-28,24,3,5540,6934,7120,8207
2725,2025-05-28,25,3,6935,7249,7722,7592
2726,2025-05-28,26,3,6587,7337,7877,5045
2727,2025-05-28,27,3,8000,7483,6372,6354
2728,2025-05-28,28,3,4794,3357,4049,3023
2729,2025-05-28,29,3,7407,7188,7356,7775
2730,2025-05-28,30,3,5985,6672,5598,5512
2731,2025-05-28,31,4,8319,7334,5351,6375
2732,2025-05-28,32,4,5959,6876,7071,6708
2733,2025-05-28,33,4,6116,5666,6587,6003
2734,2025-05-28,34,4,7230,5313,6304,6187
2735,2025-05-28,35,4,5362,6866,6739,5382
2736,2025-05-28,36,4,6698,7465,6149,5588
2737,2025-05-28,37,4,5301,5081,6556,4202
2738,2025-05-28,38,4,347,452,806,561
2739,2025-05-28,39,4,6701,7677,6773,5938
2740,2025-05-28,40,4,7840,5353,7206,6438
2741,2025-05-28,41,5,5854,6325,5491,5285
2742,2025-05-28,42,5,7758,7025,6108,7506
2743,2025-05-28,43,5,0,0,0,0
2744,2025-05-28,44,5,7435,7022,6424,7537
2745,2025-05-28,45,5,7433,6427,6244,6579
2746,2025-05-28,46,5,6794,7056,7180,5612
2747,2025-05-28,47,5,6585,5817,6971,7301
2748,2025-05-28,48,5,7433,4936,5955,6842
2749,2025-05-28,49,5,6638,7193,6869,6910
2750,2025-05-28,50,5,6624,6263,6171,6826
2751,2025-05-28,51,6,6048,5390,6735,6242
2752,2025-05-28,52,6,7256,5845,6795,5608
2753,2025-05-28,53,6,5944,5391,5624,5027
2754,2025-05-28,54,6,7269,7122,6636,5572
2755,2025-05-28,55,6,6022,6377,6365,6766
2756,2025-05-28,56,6,5854,7302,6891,6311
2757,2025-05-28,57,6,6866,5586,6953,6249
2758,2025-05-28,58,6,7430,6109,7288,6398
2759,2025-05-28,59,6,7233,5961,7315,6253
2760,2025-05-28,60,6,7038,5846,6032,6968
2761,2025-05-28,61,7,5247,6277,5136,4873
2762,2025-05-28,62,7,6061,6512,7099,5402
2763,2025-05-28,63,7,0,0,0,0
2764,2025-05-28,64,7,7163,5881,6798,4980
2765,2025-05-28,65,7,0,0,0,0
2766,2025-05-28,66,7,5971,6242,8295,5753
2767,2025-05-28,67,7,6642,6790,5526,5822
2768,2025-05-28,68,7,5906,6250,6769,6998
2769,2025-05-28,69,7,6871,7183,5268,7769
2770,2025-05-28,70,7,6827,8024,6115,6956
2771,2025-05-28,71,8,5711,6682,7341,6029
2772,2025-05-28,72,8,7346,6694,6382,6872
2773,2025-05-28,73,8,7120,7025,6926,5950
2774,2025-05-28,74,8,7566,5869,7543,7485
2775,2025-05-28,75,8,7166,7507,6187,4811
2776,2025-05-28,76,8,6992,7587,8019,6956
2777,2025-05-28,77,8,6745,6420,6886,6935
2778,2025-05-28,78,8,5957,6566,6907,7857
2779,2025-05-28,79,8,6340,4935,7146,7288
2780,2025-05-28,80,8,8232,6921,7521,7455
2781,2025-05-28,81,9,0,0,0,0
2782,2025-05-28,82,9,6838,6660,7636,6660
2783,2025-05-28,83,9,7317,7162,5109,7397
2784,2025-05-28,84,9,7708,7171,6573,6817
2785,2025-05-28,85,9,6303,7294,8292,6400
2786,2025-05-28,86,9,6555,6573,7825,5632
2787,2025-05-28,87,9,6668,6114,5813,6749
2788,2025-05-28,88,9,1044,1099,1660,2449
2789,2025-05-28,89,9,6365,8051,8358,8257
2790,2025-05-28,90,9,0,0,0,0
2791,2025-05-28,91,10,6329,7742,7306,6997
2792,2025-05-28,92,10,6333,7595,6796,7461
2793,2025-05-28,93,10,6967,8245,7092,7029
2794,2025-05-28,94,10,7302,6951,7850,6562
2795,2025-05-28,95,10,7993,6447,6337,6031
2796,2025-05-28,96,10,6667,7805,7332,6659
2797,2025-05-28,97,10,6034,7269,6916,6966
2798,2025-05-28,98,10,4703,5814,6431,6424
2799,2025-05-28,99,10,6276,7975,6080,7632
2800,2025-05-28,100,10,1512,928,1600,1131
2801,2025-05-29,1,1,7540,7442,6762,7059
2802,2025-05-29,2,1,6610,7299,5275,7055
2803,2025-05-29,3,1,6759,9164,6953,6322
2804,2025-05-29,4,1,7256,6755,6699,6229
2805,2025-05-29,5,1,3581,4065,5340,4647
2806,2025-05-29,6,1,7330,7219,7396,6816
